Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Reilience,Persistence
Nuclear Energy,Current Changes,Shelf Pelagic,NO,,,,
Nuclear Energy,Current Changes,Coastal Pelagic,NO,,,,
Nuclear Energy,Current Changes,Deep Sea Sediment,NO,,,,
Nuclear Energy,Current Changes,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Current Changes,Slope Sediment,NO,,,,
Nuclear Energy,Current Changes,Slope Rock & Reef,NO,,,,
Nuclear Energy,Current Changes,Shelf Sediment,NO,,,,
Nuclear Energy,Current Changes,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Current Changes,Shallow Sediment,NO,,,,
Nuclear Energy,Current Changes,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Current Changes,Littoral Sediment,NO,,,,
Nuclear Energy,Current Changes,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Current Changes,Saltmarsh,NO,,,,
Nuclear Energy,Current Changes,Mangrove,NO,,,,
Nuclear Energy,EMF,Demersal Elasmo,NO,,,,
Nuclear Energy,EMF,Pelagic Elasmo,NO,,,,
Nuclear Energy,EMF,Deep Sea Elasmo,NO,,,,
Nuclear Energy,EMF, Reptiles,NO,,,,
Nuclear Energy,EMF,Cephalopods,NO,,,,
Nuclear Energy,EMF,Deep Sea Fish,NO,,,,
Nuclear Energy,EMF,Demersal Fish,NO,,,,
Nuclear Energy,EMF,Pelagic Fish,NO,,,,
Nuclear Energy,EMF,Seabirds,NO,,,,
Nuclear Energy,EMF,Marine Mammals,NO,,,,
Nuclear Energy,EMF,Oceanic Pelagic,NO,,,,
Nuclear Energy,EMF,Shelf Pelagic,NO,,,,
Nuclear Energy,EMF,Coastal Pelagic,NO,,,,
Nuclear Energy,EMF,Deep Sea Sediment,NO,,,,
Nuclear Energy,EMF,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,EMF,Slope Sediment,NO,,,,
Nuclear Energy,EMF,Slope Rock & Reef,NO,,,,
Nuclear Energy,EMF,Shelf Sediment,NO,,,,
Nuclear Energy,EMF,Shelf Rock & Reef,NO,,,,
Nuclear Energy,EMF,Shallow Sediment,NO,,,,
Nuclear Energy,EMF,Shallow Rock & Reef,NO,,,,
Nuclear Energy,EMF,Littoral Sediment,NO,,,,
Nuclear Energy,EMF,Littoral Rock & Reef,NO,,,,
Nuclear Energy,EMF,Saltmarsh,NO,,,,
Nuclear Energy,EMF,Mangrove,NO,,,,
Nuclear Energy,Incidental Loss,Demersal Elasmo,NO,,,,
Nuclear Energy,Incidental Loss,Pelagic Elasmo,NO,,,,
Nuclear Energy,Incidental Loss,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Incidental Loss, Reptiles,NO,,,,
Nuclear Energy,Incidental Loss,Cephalopods,NO,,,,
Nuclear Energy,Incidental Loss,Deep Sea Fish,NO,,,,
Nuclear Energy,Incidental Loss,Demersal Fish,NO,,,,
Nuclear Energy,Incidental Loss,Pelagic Fish,NO,,,,
Nuclear Energy,Incidental Loss,Seabirds,NO,,,,
Nuclear Energy,Incidental Loss,Marine Mammals,NO,,,,
Nuclear Energy,Incidental Loss,Oceanic Pelagic,NO,,,,
Nuclear Energy,Incidental Loss,Shelf Pelagic,NO,,,,
Nuclear Energy,Incidental Loss,Coastal Pelagic,NO,,,,
Nuclear Energy,Incidental Loss,Deep Sea Sediment,NO,,,,
Nuclear Energy,Incidental Loss,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Incidental Loss,Slope Sediment,NO,,,,
Nuclear Energy,Incidental Loss,Slope Rock & Reef,NO,,,,
Nuclear Energy,Incidental Loss,Shelf Sediment,NO,,,,
Nuclear Energy,Incidental Loss,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Incidental Loss,Shallow Sediment,NO,,,,
Nuclear Energy,Incidental Loss,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Incidental Loss,Littoral Sediment,NO,,,,
Nuclear Energy,Incidental Loss,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Incidental Loss,Saltmarsh,NO,,,,
Nuclear Energy,Incidental Loss,Mangrove,NO,,,,
Nuclear Energy,Invasive Species,Demersal Elasmo,NO,,,,
Nuclear Energy,Invasive Species,Pelagic Elasmo,NO,,,,
Nuclear Energy,Invasive Species,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Invasive Species, Reptiles,NO,,,,
Nuclear Energy,Invasive Species,Cephalopods,NO,,,,
Nuclear Energy,Invasive Species,Deep Sea Fish,NO,,,,
Nuclear Energy,Invasive Species,Demersal Fish,NO,,,,
Nuclear Energy,Invasive Species,Pelagic Fish,NO,,,,
Nuclear Energy,Invasive Species,Seabirds,NO,,,,
Nuclear Energy,Invasive Species,Marine Mammals,NO,,,,
Nuclear Energy,Invasive Species,Oceanic Pelagic,NO,,,,
Nuclear Energy,Invasive Species,Shelf Pelagic,NO,,,,
Nuclear Energy,Invasive Species,Coastal Pelagic,NO,,,,
Nuclear Energy,Invasive Species,Deep Sea Sediment,NO,,,,
Nuclear Energy,Invasive Species,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Invasive Species,Slope Sediment,NO,,,,
Nuclear Energy,Invasive Species,Slope Rock & Reef,NO,,,,
Nuclear Energy,Invasive Species,Shelf Sediment,NO,,,,
Nuclear Energy,Invasive Species,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Invasive Species,Shallow Sediment,NO,,,,
Nuclear Energy,Invasive Species,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Invasive Species,Littoral Sediment,NO,,,,
Nuclear Energy,Invasive Species,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Invasive Species,Saltmarsh,NO,,,,
Nuclear Energy,Invasive Species,Mangrove,NO,,,,
Nuclear Energy,Litter,Demersal Elasmo,NO,,,,
Nuclear Energy,Litter,Pelagic Elasmo,NO,,,,
Nuclear Energy,Litter,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Litter,Reptiles,NO,,,,
Nuclear Energy,Litter,Cephalopods,NO,,,,
Nuclear Energy,Litter,Demersal Fish,NO,,,,
Nuclear Energy,Litter,Pelagic Fish,NO,,,,
Nuclear Energy,Litter,Deep Sea Fish,NO,,,,
Nuclear Energy,Litter,Seabirds,NO,,,,
Nuclear Energy,Litter,Marine Mammals,NO,,,,
Nuclear Energy,Litter,Oceanic Pelagic,NO,,,,
Nuclear Energy,Litter,Shelf Pelagic,NO,,,,
Nuclear Energy,Litter,Coastal Pelagic,NO,,,,
Nuclear Energy,Litter,Deep Sea Sediment,NO,,,,
Nuclear Energy,Litter,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Litter,Slope Sediment,NO,,,,
Nuclear Energy,Litter,Slope Rock & Reef,NO,,,,
Nuclear Energy,Litter,Shelf Sediment,NO,,,,
Nuclear Energy,Litter,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Litter,Shallow Sediment,NO,,,,
Nuclear Energy,Litter,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Litter,Littoral Sediment,NO,,,,
Nuclear Energy,Litter,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Litter,Saltmarsh,NO,,,,
Nuclear Energy,Litter,Mangrove,NO,,,,
Nuclear Energy,Noise,Demersal Elasmo,NO,,,,
Nuclear Energy,Noise,Pelagic Elasmo,NO,,,,
Nuclear Energy,Noise,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Noise, Reptiles,NO,,,,
Nuclear Energy,Noise,Cephalopods,NO,,,,
Nuclear Energy,Noise,Deep Sea Fish,NO,,,,
Nuclear Energy,Noise,Demersal Fish,NO,,,,
Nuclear Energy,Noise,Pelagic Fish,NO,,,,
Nuclear Energy,Noise,Seabirds,NO,,,,
Nuclear Energy,Noise,Marine Mammals,NO,,,,
Nuclear Energy,Noise,Oceanic Pelagic,NO,,,,
Nuclear Energy,Noise,Shelf Pelagic,NO,,,,
Nuclear Energy,Noise,Coastal Pelagic,NO,,,,
Nuclear Energy,Noise,Deep Sea Sediment,NO,,,,
Nuclear Energy,Noise,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Noise,Slope Sediment,NO,,,,
Nuclear Energy,Noise,Slope Rock & Reef,NO,,,,
Nuclear Energy,Noise,Shelf Sediment,NO,,,,
Nuclear Energy,Noise,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Noise,Shallow Sediment,NO,,,,
Nuclear Energy,Noise,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Noise,Littoral Sediment,NO,,,,
Nuclear Energy,Noise,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Noise,Saltmarsh,NO,,,,
Nuclear Energy,Noise,Mangrove,NO,,,,
Nuclear Energy,Non-living Resources,Demersal Elasmo,NO,,,,
Nuclear Energy,Non-living Resources,Pelagic Elasmo,NO,,,,
Nuclear Energy,Non-living Resources,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Non-living Resources, Reptiles,NO,,,,
Nuclear Energy,Non-living Resources,Cephalopods,NO,,,,
Nuclear Energy,Non-living Resources,Deep Sea Fish,NO,,,,
Nuclear Energy,Non-living Resources,Demersal Fish,NO,,,,
Nuclear Energy,Non-living Resources,Pelagic Fish,NO,,,,
Nuclear Energy,Non-living Resources,Seabirds,NO,,,,
Nuclear Energy,Non-living Resources,Marine Mammals,NO,,,,
Nuclear Energy,Non-living Resources,Oceanic Pelagic,NO,,,,
Nuclear Energy,Non-living Resources,Shelf Pelagic,NO,,,,
Nuclear Energy,Non-living Resources,Coastal Pelagic,NO,,,,
Nuclear Energy,Non-living Resources,Deep Sea Sediment,NO,,,,
Nuclear Energy,Non-living Resources,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Non-living Resources,Slope Sediment,NO,,,,
Nuclear Energy,Non-living Resources,Slope Rock & Reef,NO,,,,
Nuclear Energy,Non-living Resources,Shelf Sediment,NO,,,,
Nuclear Energy,Non-living Resources,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Non-living Resources,Shallow Sediment,NO,,,,
Nuclear Energy,Non-living Resources,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Non-living Resources,Littoral Sediment,NO,,,,
Nuclear Energy,Non-living Resources,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Non-living Resources,Saltmarsh,NO,,,,
Nuclear Energy,Non-living Resources,Mangrove,NO,,,,
Nuclear Energy,Organic Matter/NP,Demersal Elasmo,NO,,,,
Nuclear Energy,Organic Matter/NP,Pelagic Elasmo,NO,,,,
Nuclear Energy,Organic Matter/NP,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Organic Matter/NP, Reptiles,NO,,,,
Nuclear Energy,Organic Matter/NP,Cephalopods,NO,,,,
Nuclear Energy,Organic Matter/NP,Deep Sea Fish,NO,,,,
Nuclear Energy,Organic Matter/NP,Demersal Fish,NO,,,,
Nuclear Energy,Organic Matter/NP,Pelagic Fish,NO,,,,
Nuclear Energy,Organic Matter/NP,Seabirds,NO,,,,
Nuclear Energy,Organic Matter/NP,Marine Mammals,NO,,,,
Nuclear Energy,Organic Matter/NP,Oceanic Pelagic,NO,,,,
Nuclear Energy,Organic Matter/NP,Shelf Pelagic,NO,,,,
Nuclear Energy,Organic Matter/NP,Coastal Pelagic,NO,,,,
Nuclear Energy,Organic Matter/NP,Deep Sea Sediment,NO,,,,
Nuclear Energy,Organic Matter/NP,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Organic Matter/NP,Slope Sediment,NO,,,,
Nuclear Energy,Organic Matter/NP,Slope Rock & Reef,NO,,,,
Nuclear Energy,Organic Matter/NP,Shelf Sediment,NO,,,,
Nuclear Energy,Organic Matter/NP,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Organic Matter/NP,Shallow Sediment,NO,,,,
Nuclear Energy,Organic Matter/NP,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Organic Matter/NP,Littoral Sediment,NO,,,,
Nuclear Energy,Organic Matter/NP,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Organic Matter/NP,Saltmarsh,NO,,,,
Nuclear Energy,Organic Matter/NP,Mangrove,NO,,,,
Nuclear Energy,pH Changes,Demersal Elasmo,NO,,,,
Nuclear Energy,pH Changes,Pelagic Elasmo,NO,,,,
Nuclear Energy,pH Changes,Deep Sea Elasmo,NO,,,,
Nuclear Energy,pH Changes, Reptiles,NO,,,,
Nuclear Energy,pH Changes,Cephalopods,NO,,,,
Nuclear Energy,pH Changes,Deep Sea Fish,NO,,,,
Nuclear Energy,pH Changes,Demersal Fish,NO,,,,
Nuclear Energy,pH Changes,Pelagic Fish,NO,,,,
Nuclear Energy,pH Changes,Seabirds,NO,,,,
Nuclear Energy,pH Changes,Marine Mammals,NO,,,,
Nuclear Energy,pH Changes,Oceanic Pelagic,NO,,,,
Nuclear Energy,pH Changes,Shelf Pelagic,NO,,,,
Nuclear Energy,pH Changes,Coastal Pelagic,NO,,,,
Nuclear Energy,pH Changes,Deep Sea Sediment,NO,,,,
Nuclear Energy,pH Changes,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,pH Changes,Slope Sediment,NO,,,,
Nuclear Energy,pH Changes,Slope Rock & Reef,NO,,,,
Nuclear Energy,pH Changes,Shelf Sediment,NO,,,,
Nuclear Energy,pH Changes,Shelf Rock & Reef,NO,,,,
Nuclear Energy,pH Changes,Shallow Sediment,NO,,,,
Nuclear Energy,pH Changes,Shallow Rock & Reef,NO,,,,
Nuclear Energy,pH Changes,Littoral Sediment,NO,,,,
Nuclear Energy,pH Changes,Littoral Rock & Reef,NO,,,,
Nuclear Energy,pH Changes,Saltmarsh,NO,,,,
Nuclear Energy,pH Changes,Mangrove,NO,,,,
Nuclear Energy,Salinity Regime,Demersal Elasmo,NO,,,,
Nuclear Energy,Salinity Regime,Pelagic Elasmo,NO,,,,
Nuclear Energy,Salinity Regime,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Salinity Regime, Reptiles,NO,,,,
Nuclear Energy,Salinity Regime,Cephalopods,NO,,,,
Nuclear Energy,Salinity Regime,Deep Sea Fish,NO,,,,
Nuclear Energy,Salinity Regime,Demersal Fish,NO,,,,
Nuclear Energy,Salinity Regime,Pelagic Fish,NO,,,,
Nuclear Energy,Salinity Regime,Seabirds,NO,,,,
Nuclear Energy,Salinity Regime,Marine Mammals,NO,,,,
Nuclear Energy,Salinity Regime,Oceanic Pelagic,NO,,,,
Nuclear Energy,Salinity Regime,Shelf Pelagic,NO,,,,
Nuclear Energy,Salinity Regime,Coastal Pelagic,NO,,,,
Nuclear Energy,Salinity Regime,Deep Sea Sediment,NO,,,,
Nuclear Energy,Salinity Regime,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Salinity Regime,Slope Sediment,NO,,,,
Nuclear Energy,Salinity Regime,Slope Rock & Reef,NO,,,,
Nuclear Energy,Salinity Regime,Shelf Sediment,NO,,,,
Nuclear Energy,Salinity Regime,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Salinity Regime,Shallow Sediment,NO,,,,
Nuclear Energy,Salinity Regime,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Salinity Regime,Littoral Sediment,NO,,,,
Nuclear Energy,Salinity Regime,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Salinity Regime,Saltmarsh,NO,,,,
Nuclear Energy,Salinity Regime,Mangrove,NO,,,,
Nuclear Energy,Sealing,Demersal Elasmo,NO,,,,
Nuclear Energy,Sealing,Pelagic Elasmo,NO,,,,
Nuclear Energy,Sealing,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Sealing,Cephalopods,NO,,,,
Nuclear Energy,Sealing, Reptiles,NO,,,,
Nuclear Energy,Sealing,Deep Sea Fish,NO,,,,
Nuclear Energy,Sealing,Pelagic Fish,NO,,,,
Nuclear Energy,Sealing,Demersal Fish,NO,,,,
Nuclear Energy,Sealing,Seabirds,NO,,,,
Nuclear Energy,Sealing,Marine Mammals,NO,,,,
Nuclear Energy,Sealing,Oceanic Pelagic,NO,,,,
Nuclear Energy,Sealing,Shelf Pelagic,NO,,,,
Nuclear Energy,Sealing,Coastal Pelagic,NO,,,,
Nuclear Energy,Sealing,Deep Sea Sediment,NO,,,,
Nuclear Energy,Sealing,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Sealing,Slope Sediment,NO,,,,
Nuclear Energy,Sealing,Slope Rock & Reef,NO,,,,
Nuclear Energy,Sealing,Shelf Sediment,NO,,,,
Nuclear Energy,Sealing,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Sealing,Shallow Sediment,NO,,,,
Nuclear Energy,Sealing,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Sealing,Littoral Sediment,NO,,,,
Nuclear Energy,Sealing,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Sealing,Saltmarsh,NO,,,,
Nuclear Energy,Sealing,Mangrove,NO,,,,
Nuclear Energy,Siltation/Smothering,Demersal Elasmo,NO,,,,
Nuclear Energy,Siltation/Smothering,Pelagic Elasmo,NO,,,,
Nuclear Energy,Siltation/Smothering,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Siltation/Smothering, Reptiles,NO,,,,
Nuclear Energy,Siltation/Smothering,Cephalopods,NO,,,,
Nuclear Energy,Siltation/Smothering,Deep Sea Fish,NO,,,,
Nuclear Energy,Siltation/Smothering,Pelagic Fish,NO,,,,
Nuclear Energy,Siltation/Smothering,Demersal Fish,NO,,,,
Nuclear Energy,Siltation/Smothering,Seabirds,NO,,,,
Nuclear Energy,Siltation/Smothering,Marine Mammals,NO,,,,
Nuclear Energy,Siltation/Smothering,Oceanic Pelagic,NO,,,,
Nuclear Energy,Siltation/Smothering,Shelf Pelagic,NO,,,,
Nuclear Energy,Siltation/Smothering,Coastal Pelagic,NO,,,,
Nuclear Energy,Siltation/Smothering,Deep Sea Sediment,NO,,,,
Nuclear Energy,Siltation/Smothering,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Siltation/Smothering,Slope Sediment,NO,,,,
Nuclear Energy,Siltation/Smothering,Slope Rock & Reef,NO,,,,
Nuclear Energy,Siltation/Smothering,Shelf Sediment,NO,,,,
Nuclear Energy,Siltation/Smothering,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Siltation/Smothering,Shallow Sediment,NO,,,,
Nuclear Energy,Siltation/Smothering,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Siltation/Smothering,Littoral Sediment,NO,,,,
Nuclear Energy,Siltation/Smothering,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Siltation/Smothering,Saltmarsh,NO,,,,
Nuclear Energy,Siltation/Smothering,Mangrove,NO,,,,
Nuclear Energy,Species Extraction,Demersal Elasmo,NO,,,,
Nuclear Energy,Species Extraction,Pelagic Elasmo,NO,,,,
Nuclear Energy,Species Extraction,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Species Extraction, Reptiles,NO,,,,
Nuclear Energy,Species Extraction,Cephalopods,NO,,,,
Nuclear Energy,Species Extraction,Deep Sea Fish,NO,,,,
Nuclear Energy,Species Extraction,Demersal Fish,NO,,,,
Nuclear Energy,Species Extraction,Pelagic Fish,NO,,,,
Nuclear Energy,Species Extraction,Seabirds,NO,,,,
Nuclear Energy,Species Extraction,Marine Mammals,NO,,,,
Nuclear Energy,Species Extraction,Oceanic Pelagic,NO,,,,
Nuclear Energy,Species Extraction,Shelf Pelagic,NO,,,,
Nuclear Energy,Species Extraction,Coastal Pelagic,NO,,,,
Nuclear Energy,Species Extraction,Deep Sea Sediment,NO,,,,
Nuclear Energy,Species Extraction,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Species Extraction,Slope Sediment,NO,,,,
Nuclear Energy,Species Extraction,Slope Rock & Reef,NO,,,,
Nuclear Energy,Species Extraction,Shelf Sediment,NO,,,,
Nuclear Energy,Species Extraction,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Species Extraction,Shallow Sediment,NO,,,,
Nuclear Energy,Species Extraction,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Species Extraction,Littoral Sediment,NO,,,,
Nuclear Energy,Species Extraction,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Species Extraction,Saltmarsh,NO,,,,
Nuclear Energy,Species Extraction,Mangrove,NO,,,,
Nuclear Energy,Thermal Regime,Demersal Elasmo,NO,,,,
Nuclear Energy,Thermal Regime,Pelagic Elasmo,NO,,,,
Nuclear Energy,Thermal Regime,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Thermal Regime, Reptiles,NO,,,,
Nuclear Energy,Thermal Regime,Cephalopods,NO,,,,
Nuclear Energy,Thermal Regime,Deep Sea Fish,NO,,,,
Nuclear Energy,Thermal Regime,Demersal Fish,NO,,,,
Nuclear Energy,Thermal Regime,Pelagic Fish,NO,,,,
Nuclear Energy,Thermal Regime,Seabirds,NO,,,,
Nuclear Energy,Thermal Regime,Marine Mammals,NO,,,,
Nuclear Energy,Thermal Regime,Oceanic Pelagic,NO,,,,
Nuclear Energy,Thermal Regime,Shelf Pelagic,NO,,,,
Nuclear Energy,Thermal Regime,Coastal Pelagic,NO,,,,
Nuclear Energy,Thermal Regime,Deep Sea Sediment,NO,,,,
Nuclear Energy,Thermal Regime,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Thermal Regime,Slope Sediment,NO,,,,
Nuclear Energy,Thermal Regime,Slope Rock & Reef,NO,,,,
Nuclear Energy,Thermal Regime,Shelf Sediment,NO,,,,
Nuclear Energy,Thermal Regime,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Thermal Regime,Shallow Sediment,NO,,,,
Nuclear Energy,Thermal Regime,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Thermal Regime,Littoral Sediment,NO,,,,
Nuclear Energy,Thermal Regime,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Thermal Regime,Saltmarsh,NO,,,,
Nuclear Energy,Thermal Regime,Mangrove,NO,,,,
Nuclear Energy,Wave Exposure,Demersal Elasmo,NO,,,,
Nuclear Energy,Wave Exposure,Pelagic Elasmo,NO,,,,
Nuclear Energy,Wave Exposure,Deep Sea Elasmo,NO,,,,
Nuclear Energy,Wave Exposure, Reptiles,NO,,,,
Nuclear Energy,Wave Exposure,Cephalopods,NO,,,,
Nuclear Energy,Wave Exposure,Deep Sea Fish,NO,,,,
Nuclear Energy,Wave Exposure,Demersal Fish,NO,,,,
Nuclear Energy,Wave Exposure,Pelagic Fish,NO,,,,
Nuclear Energy,Wave Exposure,Seabirds,NO,,,,
Nuclear Energy,Wave Exposure,Marine Mammals,NO,,,,
Nuclear Energy,Wave Exposure,Oceanic Pelagic,NO,,,,
Nuclear Energy,Wave Exposure,Shelf Pelagic,NO,,,,
Nuclear Energy,Wave Exposure,Coastal Pelagic,NO,,,,
Nuclear Energy,Wave Exposure,Deep Sea Sediment,NO,,,,
Nuclear Energy,Wave Exposure,Deep Sea Rock & Reef,NO,,,,
Nuclear Energy,Wave Exposure,Slope Sediment,NO,,,,
Nuclear Energy,Wave Exposure,Slope Rock & Reef,NO,,,,
Nuclear Energy,Wave Exposure,Shelf Sediment,NO,,,,
Nuclear Energy,Wave Exposure,Shelf Rock & Reef,NO,,,,
Nuclear Energy,Wave Exposure,Shallow Sediment,NO,,,,
Nuclear Energy,Wave Exposure,Shallow Rock & Reef,NO,,,,
Nuclear Energy,Wave Exposure,Littoral Sediment,NO,,,,
Nuclear Energy,Wave Exposure,Littoral Rock & Reef,NO,,,,
Nuclear Energy,Wave Exposure,Saltmarsh,NO,,,,
Nuclear Energy,Wave Exposure,Mangrove,NO,,,,
Renewable Energy,Abrasion,Shallow Sediment,NO,,,,
Renewable Energy,Abrasion,Shallow Rock & Reef,NO,,,,
Renewable Energy,Abrasion,Littoral Sediment,NO,,,,
Renewable Energy,Abrasion,Littoral Rock & Reef,NO,,,,
Renewable Energy,Abrasion,Demersal Elasmo,NO,,,,
Renewable Energy,Abrasion,Pelagic Elasmo,NO,,,,
Renewable Energy,Abrasion,Deep Sea Elasmo,NO,,,,
Renewable Energy,Abrasion, Reptiles,NO,,,,
Renewable Energy,Abrasion,Cephalopods,NO,,,,
Renewable Energy,Abrasion,Deep Sea Fish,NO,,,,
Renewable Energy,Abrasion,Demersal Fish,NO,,,,
Renewable Energy,Abrasion,Pelagic Fish,NO,,,,
Renewable Energy,Abrasion,Seabirds,NO,,,,
Renewable Energy,Abrasion,Marine Mammals,NO,,,,
Renewable Energy,Abrasion,Oceanic Pelagic,NO,,,,
Renewable Energy,Abrasion,Shelf Pelagic,NO,,,,
Renewable Energy,Abrasion,Coastal Pelagic,NO,,,,
Renewable Energy,Abrasion,Deep Sea Sediment,NO,,,,
Renewable Energy,Abrasion,Deep Sea Rock & Reef,NO,,,,
Renewable Energy,Abrasion,Slope Sediment,NO,,,,
Renewable Energy,Abrasion,Slope Rock & Reef,NO,,,,
Renewable Energy,Abrasion,Shelf Sediment,NO,,,,
Renewable Energy,Abrasion,Shelf Rock & Reef,NO,,,,
Renewable Energy,Abrasion,Saltmarsh,NO,,,,
Renewable Energy,Abrasion,Mangrove,NO,,,,
Renewable Energy,Barriers,Seabirds,NO,,,,
Renewable Energy,Barriers,Demersal Elasmo,NO,,,,
Renewable Energy,Barriers,Pelagic Elasmo,NO,,,,
Renewable Energy,Barriers,Deep Sea Elasmo,NO,,,,
Renewable Energy,Barriers, Reptiles,NO,,,,
Renewable Energy,Barriers,Cephalopods,NO,,,,
Renewable Energy,Barriers,Deep Sea Fish,NO,,,,
Renewable Energy,Barriers,Demersal Fish,NO,,,,
Renewable Energy,Barriers,Pelagic Fish,NO,,,,
Renewable Energy,Barriers,Marine Mammals,NO,,,,
Renewable Energy,Barriers,Oceanic Pelagic,NO,,,,
Renewable Energy,Barriers,Shelf Pelagic,NO,,,,
Renewable Energy,Barriers,Coastal Pelagic,NO,,,,
Renewable Energy,Barriers,Deep Sea Sediment,NO,,,,
Renewable Energy,Barriers,Deep Sea Rock & Reef,NO,,,,
Renewable Energy,Barriers,Slope Sediment,NO,,,,
Renewable Energy,Barriers,Slope Rock & Reef,NO,,,,
Renewable Energy,Barriers,Shelf Sediment,NO,,,,
Renewable Energy,Barriers,Shelf Rock & Reef,NO,,,,
Renewable Energy,Barriers,Shallow Sediment,NO,,,,
Renewable Energy,Barriers,Shallow Rock & Reef,NO,,,,
Renewable Energy,Barriers,Littoral Sediment,NO,,,,
Renewable Energy,Barriers,Littoral Rock & Reef,NO,,,,
Renewable Energy,Barriers,Saltmarsh,NO,,,,
Renewable Energy,Barriers,Mangrove,NO,,,,
Renewable Energy,Bycatch,Demersal Elasmo,NO,,,,
